"Var1" "Var2" "Var3" "value"
"10221" 21 5 "fBodyGyro-std()-Y" -0.388418746666667
"10222" 22 5 "fBodyGyro-std()-Y" -0.570339899444444
"10223" 23 5 "fBodyGyro-std()-Y" 0.12605231802963
"10224" 24 5 "fBodyGyro-std()-Y" -0.523412701636364
"10225" 25 5 "fBodyGyro-std()-Y" -0.470641125
"10226" 26 5 "fBodyGyro-std()-Y" -0.4975063388
"10227" 27 5 "fBodyGyro-std()-Y" -0.543033246590909
"10228" 28 5 "fBodyGyro-std()-Y" -0.293108364565217
"10229" 29 5 "fBodyGyro-std()-Y" -0.354872689583333
"10230" 30 5 "fBodyGyro-std()-Y" -0.255732054951613
"10231" 1 6 "fBodyGyro-std()-Y" 0.151538905566038
"10232" 2 6 "fBodyGyro-std()-Y" -0.459758488958333
"10233" 3 6 "fBodyGyro-std()-Y" -0.556045947118644
"10234" 4 6 "fBodyGyro-std()-Y" -0.489824279230769
"10235" 5 6 "fBodyGyro-std()-Y" -0.403486393191489
"10236" 6 6 "fBodyGyro-std()-Y" -0.31361857145098
"10237" 7 6 "fBodyGyro-std()-Y" -0.579964614705882
"10238" 8 6 "fBodyGyro-std()-Y" -0.0478802512585366
"10239" 9 6 "fBodyGyro-std()-Y" -0.352033091612245
"10240" 10 6 "fBodyGyro-std()-Y" 0.171735785297872
"10241" 11 6 "fBodyGyro-std()-Y" -0.153787850538889
"10242" 12 6 "fBodyGyro-std()-Y" -0.483918390576923
"10243" 13 6 "fBodyGyro-std()-Y" -0.364283258727273
"10244" 14 6 "fBodyGyro-std()-Y" 0.646233637037037
"10245" 15 6 "fBodyGyro-std()-Y" -0.243612269004167
"10246" 16 6 "fBodyGyro-std()-Y" -0.559600598431373
"10247" 17 6 "fBodyGyro-std()-Y" -0.481154119791667
"10248" 18 6 "fBodyGyro-std()-Y" -0.443429836896552
"10249" 19 6 "fBodyGyro-std()-Y" -0.149925160355
"10250" 20 6 "fBodyGyro-std()-Y" -0.079046721372549
"10251" 21 6 "fBodyGyro-std()-Y" -0.478299637021277
"10252" 22 6 "fBodyGyro-std()-Y" -0.473882071666667
"10253" 23 6 "fBodyGyro-std()-Y" -0.301619977058824
"10254" 24 6 "fBodyGyro-std()-Y" -0.586177824237288
"10255" 25 6 "fBodyGyro-std()-Y" -0.349362687538462
"10256" 26 6 "fBodyGyro-std()-Y" -0.598236639818182
"10257" 27 6 "fBodyGyro-std()-Y" -0.587869474313725
"10258" 28 6 "fBodyGyro-std()-Y" -0.459989315686274
"10259" 29 6 "fBodyGyro-std()-Y" 0.234346783653061
"10260" 30 6 "fBodyGyro-std()-Y" 0.0449545535584615
"10261" 1 1 "fBodyGyro-std()-Z" -0.9165825082
"10262" 2 1 "fBodyGyro-std()-Z" -0.963174222291667
"10263" 3 1 "fBodyGyro-std()-Z" -0.967256854193548
"10264" 4 1 "fBodyGyro-std()-Z" -0.965807466666667
"10265" 5 1 "fBodyGyro-std()-Z" -0.963305738076923
"10266" 6 1 "fBodyGyro-std()-Z" -0.947136774385965
"10267" 7 1 "fBodyGyro-std()-Z" -0.9588764125
"10268" 8 1 "fBodyGyro-std()-Z" -0.970671966481481
"10269" 9 1 "fBodyGyro-std()-Z" -0.965686312
"10270" 10 1 "fBodyGyro-std()-Z" -0.975298797068965
"10271" 11 1 "fBodyGyro-std()-Z" -0.963183902982456
"10272" 12 1 "fBodyGyro-std()-Z" -0.956424382333333
"10273" 13 1 "fBodyGyro-std()-Z" -0.969797214516129
"10274" 14 1 "fBodyGyro-std()-Z" -0.957790479803922
"10275" 15 1 "fBodyGyro-std()-Z" -0.960015831111111
"10276" 16 1 "fBodyGyro-std()-Z" -0.985730995857143
"10277" 17 1 "fBodyGyro-std()-Z" -0.978357126056338
"10278" 18 1 "fBodyGyro-std()-Z" -0.986483048153846
"10279" 19 1 "fBodyGyro-std()-Z" -0.975417523855422
"10280" 20 1 "fBodyGyro-std()-Z" -0.974995267058824
"10281" 21 1 "fBodyGyro-std()-Z" -0.983270707333333
"10282" 22 1 "fBodyGyro-std()-Z" -0.936965638611111
"10283" 23 1 "fBodyGyro-std()-Z" -0.98531784125
"10284" 24 1 "fBodyGyro-std()-Z" -0.983602745694445
"10285" 25 1 "fBodyGyro-std()-Z" -0.915467504246575
"10286" 26 1 "fBodyGyro-std()-Z" -0.971789046710526
"10287" 27 1 "fBodyGyro-std()-Z" -0.980096438108108
"10288" 28 1 "fBodyGyro-std()-Z" -0.966312024
"10289" 29 1 "fBodyGyro-std()-Z" -0.976858964492754
"10290" 30 1 "fBodyGyro-std()-Z" -0.972199238
"10291" 1 2 "fBodyGyro-std()-Z" -0.94391784106383
"10292" 2 2 "fBodyGyro-std()-Z" -0.963522659782609
"10293" 3 2 "fBodyGyro-std()-Z" -0.930633150769231
"10294" 4 2 "fBodyGyro-std()-Z" -0.9328683544
"10295" 5 2 "fBodyGyro-std()-Z" -0.947346476590909
"10296" 6 2 "fBodyGyro-std()-Z" -0.947326797818182
"10297" 7 2 "fBodyGyro-std()-Z" -0.939826018125
"10298" 8 2 "fBodyGyro-std()-Z" -0.962632253913044
"10299" 9 2 "fBodyGyro-std()-Z" -0.9341874784
"10300" 10 2 "fBodyGyro-std()-Z" -0.962418559814815
"10301" 11 2 "fBodyGyro-std()-Z" -0.956802766792453
"10302" 12 2 "fBodyGyro-std()-Z" -0.954769877647059
"10303" 13 2 "fBodyGyro-std()-Z" -0.969451754693878
"10304" 14 2 "fBodyGyro-std()-Z" -0.956028807962963
"10305" 15 2 "fBodyGyro-std()-Z" -0.966228648305085
"10306" 16 2 "fBodyGyro-std()-Z" -0.964270052318841
"10307" 17 2 "fBodyGyro-std()-Z" -0.9809696453125
"10308" 18 2 "fBodyGyro-std()-Z" -0.98279727631579
"10309" 19 2 "fBodyGyro-std()-Z" -0.967869249178082
"10310" 20 2 "fBodyGyro-std()-Z" -0.949176822121212
"10311" 21 2 "fBodyGyro-std()-Z" -0.979130678470588
"10312" 22 2 "fBodyGyro-std()-Z" -0.951045695483871
"10313" 23 2 "fBodyGyro-std()-Z" -0.961914054264706
"10314" 24 2 "fBodyGyro-std()-Z" -0.972851787647059
"10315" 25 2 "fBodyGyro-std()-Z" -0.974172870615385
"10316" 26 2 "fBodyGyro-std()-Z" -0.968266666923077
"10317" 27 2 "fBodyGyro-std()-Z" -0.977595519142857
"10318" 28 2 "fBodyGyro-std()-Z" -0.961561036111111
"10319" 29 2 "fBodyGyro-std()-Z" -0.972912517166667
"10320" 30 2 "fBodyGyro-std()-Z" -0.95730868516129
"10321" 1 3 "fBodyGyro-std()-Z" -0.98234533
"10322" 2 3 "fBodyGyro-std()-Z" -0.969754295740741
"10323" 3 3 "fBodyGyro-std()-Z" -0.919743846065574
"10324" 4 3 "fBodyGyro-std()-Z" -0.91665163125
"10325" 5 3 "fBodyGyro-std()-Z" -0.91678935625
"10326" 6 3 "fBodyGyro-std()-Z" -0.95445570245614
"10327" 7 3 "fBodyGyro-std()-Z" -0.954339406415094
"10328" 8 3 "fBodyGyro-std()-Z" -0.975976456111111
"10329" 9 3 "fBodyGyro-std()-Z" -0.944942811777778
"10330" 10 3 "fBodyGyro-std()-Z" -0.958901257272727
"10331" 11 3 "fBodyGyro-std()-Z" -0.98230878106383
"10332" 12 3 "fBodyGyro-std()-Z" -0.954335764426229
"10333" 13 3 "fBodyGyro-std()-Z" -0.97553326754386
"10334" 14 3 "fBodyGyro-std()-Z" -0.950162705166667
"10335" 15 3 "fBodyGyro-std()-Z" -0.971282183584906
"10336" 16 3 "fBodyGyro-std()-Z" -0.983527402051282
"10337" 17 3 "fBodyGyro-std()-Z" -0.986725274871795
"10338" 18 3 "fBodyGyro-std()-Z" -0.974822589589041
"10339" 19 3 "fBodyGyro-std()-Z" -0.963212791780822
"10340" 20 3 "fBodyGyro-std()-Z" -0.914872014383562
"10341" 21 3 "fBodyGyro-std()-Z" -0.963124572134831
"10342" 22 3 "fBodyGyro-std()-Z" -0.963652778888889
"10343" 23 3 "fBodyGyro-std()-Z" -0.9642499225
"10344" 24 3 "fBodyGyro-std()-Z" -0.972688652173913
"10345" 25 3 "fBodyGyro-std()-Z" -0.974982088108108
"10346" 26 3 "fBodyGyro-std()-Z" -0.977351005
"10347" 27 3 "fBodyGyro-std()-Z" -0.983105048875
"10348" 28 3 "fBodyGyro-std()-Z" -0.932039083037975
"10349" 29 3 "fBodyGyro-std()-Z" -0.984714226461538
"10350" 30 3 "fBodyGyro-std()-Z" -0.935176884915254
"10351" 1 4 "fBodyGyro-std()-Z" -0.436562227473684
"10352" 2 4 "fBodyGyro-std()-Z" -0.559856635084746
"10353" 3 4 "fBodyGyro-std()-Z" -0.545896388103448
"10354" 4 4 "fBodyGyro-std()-Z" -0.716458475166667
"10355" 5 4 "fBodyGyro-std()-Z" -0.420367075178571
"10356" 6 4 "fBodyGyro-std()-Z" -0.512209233508772
"10357" 7 4 "fBodyGyro-std()-Z" -0.463270018245614
"10358" 8 4 "fBodyGyro-std()-Z" -0.1429742348125
"10359" 9 4 "fBodyGyro-std()-Z" -0.342367223269231
"10360" 10 4 "fBodyGyro-std()-Z" -0.273292866226415
"10361" 11 4 "fBodyGyro-std()-Z" -0.498554639491525
"10362" 12 4 "fBodyGyro-std()-Z" -0.4222565212
"10363" 13 4 "fBodyGyro-std()-Z" -0.455333900526316
"10364" 14 4 "fBodyGyro-std()-Z" -0.180232949016949
"10365" 15 4 "fBodyGyro-std()-Z" -0.543997593703704
"10366" 16 4 "fBodyGyro-std()-Z" -0.403219791372549
"10367" 17 4 "fBodyGyro-std()-Z" -0.438768699508197
"10368" 18 4 "fBodyGyro-std()-Z" -0.54840977125
"10369" 19 4 "fBodyGyro-std()-Z" -0.220271190807692
"10370" 20 4 "fBodyGyro-std()-Z" -0.264957205764706
"10371" 21 4 "fBodyGyro-std()-Z" -0.385505359038462
"10372" 22 4 "fBodyGyro-std()-Z" -0.253173876956522
"10373" 23 4 "fBodyGyro-std()-Z" -0.287820868152542
"10374" 24 4 "fBodyGyro-std()-Z" -0.453337858448276
"10375" 25 4 "fBodyGyro-std()-Z" -0.603544209459459
"10376" 26 4 "fBodyGyro-std()-Z" -0.426232090508475
"10377" 27 4 "fBodyGyro-std()-Z" -0.297847512280702
"10378" 28 4 "fBodyGyro-std()-Z" -0.308243390425926
"10379" 29 4 "fBodyGyro-std()-Z" -0.494117483018868
"10380" 30 4 "fBodyGyro-std()-Z" -0.237941473615385
"10381" 1 5 "fBodyGyro-std()-Z" -0.238443565306122
"10382" 2 5 "fBodyGyro-std()-Z" -0.422987665106383
"10383" 3 5 "fBodyGyro-std()-Z" -0.548164313265306
"10384" 4 5 "fBodyGyro-std()-Z" -0.621658471333333
"10385" 5 5 "fBodyGyro-std()-Z" -0.374705187021277
"10386" 6 5 "fBodyGyro-std()-Z" -0.275667262770833
"10387" 7 5 "fBodyGyro-std()-Z" -0.495120053191489
"10388" 8 5 "fBodyGyro-std()-Z" -0.268253406210526
"10389" 9 5 "fBodyGyro-std()-Z" -0.356561471714286
"10390" 10 5 "fBodyGyro-std()-Z" -0.1503916379
"10391" 11 5 "fBodyGyro-std()-Z" -0.397220471086957
"10392" 12 5 "fBodyGyro-std()-Z" -0.448512990434783
"10393" 13 5 "fBodyGyro-std()-Z" -0.427008254255319
"10394" 14 5 "fBodyGyro-std()-Z" 0.182794696328889
"10395" 15 5 "fBodyGyro-std()-Z" -0.3436733
"10396" 16 5 "fBodyGyro-std()-Z" -0.521100818723404
"10397" 17 5 "fBodyGyro-std()-Z" -0.540949520217391
"10398" 18 5 "fBodyGyro-std()-Z" -0.543996110545454
"10399" 19 5 "fBodyGyro-std()-Z" -0.215892226769231
"10400" 20 5 "fBodyGyro-std()-Z" 0.0183050845333333
"10401" 21 5 "fBodyGyro-std()-Z" -0.450772139111111
"10402" 22 5 "fBodyGyro-std()-Z" -0.377319033611111
"10403" 23 5 "fBodyGyro-std()-Z" -0.305896699222222
"10404" 24 5 "fBodyGyro-std()-Z" -0.573281905454545
"10405" 25 5 "fBodyGyro-std()-Z" -0.506738306724138
"10406" 26 5 "fBodyGyro-std()-Z" -0.434482187
"10407" 27 5 "fBodyGyro-std()-Z" -0.367816046590909
"10408" 28 5 "fBodyGyro-std()-Z" -0.416505886304348
"10409" 29 5 "fBodyGyro-std()-Z" -0.416165845833333
"10410" 30 5 "fBodyGyro-std()-Z" -0.371541476129032
"10411" 1 6 "fBodyGyro-std()-Z" -0.57170784
"10412" 2 6 "fBodyGyro-std()-Z" -0.218072471479167
"10413" 3 6 "fBodyGyro-std()-Z" -0.561097649661017
"10414" 4 6 "fBodyGyro-std()-Z" -0.424533512307692
"10415" 5 6 "fBodyGyro-std()-Z" -0.380378006808511
"10416" 6 6 "fBodyGyro-std()-Z" -0.309998085098039
"10417" 7 6 "fBodyGyro-std()-Z" -0.393062890647059
"10418" 8 6 "fBodyGyro-std()-Z" 0.263202878429268
"10419" 9 6 "fBodyGyro-std()-Z" -0.165554554220408
"10420" 10 6 "fBodyGyro-std()-Z" -0.403822082765957
"10421" 11 6 "fBodyGyro-std()-Z" -0.729928728518519
"10422" 12 6 "fBodyGyro-std()-Z" -0.396095719423077
"10423" 13 6 "fBodyGyro-std()-Z" -0.272525011818182
"10424" 14 6 "fBodyGyro-std()-Z" 0.522454216314815
"10425" 15 6 "fBodyGyro-std()-Z" -0.523744300833333
"10426" 16 6 "fBodyGyro-std()-Z" -0.387309489901961
"10427" 17 6 "fBodyGyro-std()-Z" -0.2778914704375
"10428" 18 6 "fBodyGyro-std()-Z" -0.466022431206897
"10429" 19 6 "fBodyGyro-std()-Z" -0.207498123525
"10430" 20 6 "fBodyGyro-std()-Z" 0.095476833245098
"10431" 21 6 "fBodyGyro-std()-Z" 0.0130916351042553
"10432" 22 6 "fBodyGyro-std()-Z" -0.222431794690476
"10433" 23 6 "fBodyGyro-std()-Z" -0.0822521122215686
"10434" 24 6 "fBodyGyro-std()-Z" -0.311996408983051
"10435" 25 6 "fBodyGyro-std()-Z" -0.601112612153846
"10436" 26 6 "fBodyGyro-std()-Z" -0.362052183090909
"10437" 27 6 "fBodyGyro-std()-Z" -0.183508696647059
"10438" 28 6 "fBodyGyro-std()-Z" -0.22624337505098
"10439" 29 6 "fBodyGyro-std()-Z" -0.444153056530612
"10440" 30 6 "fBodyGyro-std()-Z" -0.253427074984615
"10441" 1 1 "fBodyAccMag-mean()" -0.8617676481
"10442" 2 1 "fBodyAccMag-mean()" -0.975110196458333
"10443" 3 1 "fBodyAccMag-mean()" -0.96552427516129
"10444" 4 1 "fBodyAccMag-mean()" -0.939389701296296
"10445" 5 1 "fBodyAccMag-mean()" -0.962234984038462
"10446" 6 1 "fBodyAccMag-mean()" -0.91235165222807
"10447" 7 1 "fBodyAccMag-mean()" -0.927976880634615
"10448" 8 1 "fBodyAccMag-mean()" -0.932279645518518
"10449" 9 1 "fBodyAccMag-mean()" -0.9266042952
"10450" 10 1 "fBodyAccMag-mean()" -0.950848109137931
"10451" 11 1 "fBodyAccMag-mean()" -0.973994004561404
"10452" 12 1 "fBodyAccMag-mean()" -0.9438674399
"10453" 13 1 "fBodyAccMag-mean()" -0.959535493548387
"10454" 14 1 "fBodyAccMag-mean()" -0.899463668843137
"10455" 15 1 "fBodyAccMag-mean()" -0.956001034027778
"10456" 16 1 "fBodyAccMag-mean()" -0.968020521285714
"10457" 17 1 "fBodyAccMag-mean()" -0.961046326338028
"10458" 18 1 "fBodyAccMag-mean()" -0.986788412
"10459" 19 1 "fBodyAccMag-mean()" -0.971957401325301
"10460" 20 1 "fBodyAccMag-mean()" -0.952827071323529
"10461" 21 1 "fBodyAccMag-mean()" -0.953769071222222
"10462" 22 1 "fBodyAccMag-mean()" -0.929818990972222
"10463" 23 1 "fBodyAccMag-mean()" -0.967747053194444
"10464" 24 1 "fBodyAccMag-mean()" -0.973171068055556
"10465" 25 1 "fBodyAccMag-mean()" -0.774481943616438
"10466" 26 1 "fBodyAccMag-mean()" -0.969269114078947
"10467" 27 1 "fBodyAccMag-mean()" -0.981389017702703
"10468" 28 1 "fBodyAccMag-mean()" -0.961035587625
"10469" 29 1 "fBodyAccMag-mean()" -0.986800645362319
"10470" 30 1 "fBodyAccMag-mean()" -0.962840820428571
"10471" 1 2 "fBodyAccMag-mean()" -0.947782922553192
"10472" 2 2 "fBodyAccMag-mean()" -0.96127374826087
"10473" 3 2 "fBodyAccMag-mean()" -0.904185725576923
"10474" 4 2 "fBodyAccMag-mean()" -0.929002095
"10475" 5 2 "fBodyAccMag-mean()" -0.936290604545455
"10476" 6 2 "fBodyAccMag-mean()" -0.935750391272727
"10477" 7 2 "fBodyAccMag-mean()" -0.90895677625
"10478" 8 2 "fBodyAccMag-mean()" -0.947981783478261
"10479" 9 2 "fBodyAccMag-mean()" -0.8977181972
"10480" 10 2 "fBodyAccMag-mean()" -0.955281010740741
"10481" 11 2 "fBodyAccMag-mean()" -0.953066009056604
"10482" 12 2 "fBodyAccMag-mean()" -0.955944253137255
"10483" 13 2 "fBodyAccMag-mean()" -0.956901559653061
"10484" 14 2 "fBodyAccMag-mean()" -0.940589853333333
"10485" 15 2 "fBodyAccMag-mean()" -0.949752001322034
"10486" 16 2 "fBodyAccMag-mean()" -0.958335480724638
"10487" 17 2 "fBodyAccMag-mean()" -0.973626755
"10488" 18 2 "fBodyAccMag-mean()" -0.984781467192982
"10489" 19 2 "fBodyAccMag-mean()" -0.962632577945206
"10490" 20 2 "fBodyAccMag-mean()" -0.946913451666667
"10491" 21 2 "fBodyAccMag-mean()" -0.974829227058824
"10492" 22 2 "fBodyAccMag-mean()" -0.943078237096774
"10493" 23 2 "fBodyAccMag-mean()" -0.945837830147059
"10494" 24 2 "fBodyAccMag-mean()" -0.968905031470588
"10495" 25 2 "fBodyAccMag-mean()" -0.967017992615385
"10496" 26 2 "fBodyAccMag-mean()" -0.952411043717949
"10497" 27 2 "fBodyAccMag-mean()" -0.974766466714286
"10498" 28 2 "fBodyAccMag-mean()" -0.953928124027778
"10499" 29 2 "fBodyAccMag-mean()" -0.973346531833333
"10500" 30 2 "fBodyAccMag-mean()" -0.959923388064516
"10501" 1 3 "fBodyAccMag-mean()" -0.985356361132075
"10502" 2 3 "fBodyAccMag-mean()" -0.964052166481482
"10503" 3 3 "fBodyAccMag-mean()" -0.926968932295082
"10504" 4 3 "fBodyAccMag-mean()" -0.917614014821429
"10505" 5 3 "fBodyAccMag-mean()" -0.9046413925
"10506" 6 3 "fBodyAccMag-mean()" -0.945949804035088
"10507" 7 3 "fBodyAccMag-mean()" -0.945611450377358
"10508" 8 3 "fBodyAccMag-mean()" -0.953746070740741
"10509" 9 3 "fBodyAccMag-mean()" -0.946330171777778
"10510" 10 3 "fBodyAccMag-mean()" -0.9401101675
"10511" 11 3 "fBodyAccMag-mean()" -0.982255413617021
"10512" 12 3 "fBodyAccMag-mean()" -0.945217802786885
"10513" 13 3 "fBodyAccMag-mean()" -0.972393559473684
"10514" 14 3 "fBodyAccMag-mean()" -0.949715059833333
"10515" 15 3 "fBodyAccMag-mean()" -0.960337344339623
"10516" 16 3 "fBodyAccMag-mean()" -0.971082558076923
"10517" 17 3 "fBodyAccMag-mean()" -0.980967748205128
"10518" 18 3 "fBodyAccMag-mean()" -0.976797646027397
"10519" 19 3 "fBodyAccMag-mean()" -0.968910788767123
"10520" 20 3 "fBodyAccMag-mean()" -0.921225595205479
"10521" 21 3 "fBodyAccMag-mean()" -0.962291334157303
"10522" 22 3 "fBodyAccMag-mean()" -0.949044483015873
"10523" 23 3 "fBodyAccMag-mean()" -0.957986177058823
"10524" 24 3 "fBodyAccMag-mean()" -0.960066088115942
"10525" 25 3 "fBodyAccMag-mean()" -0.972355393243243
"10526" 26 3 "fBodyAccMag-mean()" -0.970605250405405
"10527" 27 3 "fBodyAccMag-mean()" -0.973186182375
"10528" 28 3 "fBodyAccMag-mean()" -0.929146479367089
"10529" 29 3 "fBodyAccMag-mean()" -0.984548094769231
"10530" 30 3 "fBodyAccMag-mean()" -0.932047450677966
"10531" 1 4 "fBodyAccMag-mean()" -0.128623450629474
"10532" 2 4 "fBodyAccMag-mean()" -0.324289427932203
"10533" 3 4 "fBodyAccMag-mean()" -0.290031535172414
"10534" 4 4 "fBodyAccMag-mean()" -0.450804558333333
"10535" 5 4 "fBodyAccMag-mean()" -0.304992488892857
"10536" 6 4 "fBodyAccMag-mean()" -0.201386607649123
"10537" 7 4 "fBodyAccMag-mean()" -0.151243649578947
"10538" 8 4 "fBodyAccMag-mean()" -0.09521728274375
"10539" 9 4 "fBodyAccMag-mean()" -0.318801022711538
"10540" 10 4 "fBodyAccMag-mean()" -0.0930237422792453
"10541" 11 4 "fBodyAccMag-mean()" -0.458514062542373
"10542" 12 4 "fBodyAccMag-mean()" -0.153116002784
"10543" 13 4 "fBodyAccMag-mean()" -0.23460086645614
"10544" 14 4 "fBodyAccMag-mean()" -0.373516771016949
"10545" 15 4 "fBodyAccMag-mean()" -0.275156242062037
"10546" 16 4 "fBodyAccMag-mean()" -0.410463241960784
"10547" 17 4 "fBodyAccMag-mean()" -0.429380043442623
"10548" 18 4 "fBodyAccMag-mean()" -0.424386734107143
"10549" 19 4 "fBodyAccMag-mean()" 0.0322272296217308
"10550" 20 4 "fBodyAccMag-mean()" -0.00353341793921569
"10551" 21 4 "fBodyAccMag-mean()" -0.251266388923077
"10552" 22 4 "fBodyAccMag-mean()" -0.0241584964891304
"10553" 23 4 "fBodyAccMag-mean()" -0.0942606311677966
"10554" 24 4 "fBodyAccMag-mean()" -0.434618912068966
"10555" 25 4 "fBodyAccMag-mean()" -0.566060023108108
"10556" 26 4 "fBodyAccMag-mean()" -0.379836742711864
"10557" 27 4 "fBodyAccMag-mean()" -0.327229405789474
"10558" 28 4 "fBodyAccMag-mean()" -0.352156841666667
"10559" 29 4 "fBodyAccMag-mean()" -0.235683305566038
"10560" 30 4 "fBodyAccMag-mean()" -0.342363772923077
"10561" 1 5 "fBodyAccMag-mean()" 0.0965845343040816
"10562" 2 5 "fBodyAccMag-mean()" 0.293424826591489
"10563" 3 5 "fBodyAccMag-mean()" 0.0289413195612245
"10564" 4 5 "fBodyAccMag-mean()" -0.01907433524
"10565" 5 5 "fBodyAccMag-mean()" 0.155742168808511
"10566" 6 5 "fBodyAccMag-mean()" 0.395958034583333
"10567" 7 5 "fBodyAccMag-mean()" 0.218911066191489
"10568" 8 5 "fBodyAccMag-mean()" 0.301626757315789
"10569" 9 5 "fBodyAccMag-mean()" 0.222203941
"10570" 10 5 "fBodyAccMag-mean()" 0.220115703368421
"10571" 11 5 "fBodyAccMag-mean()" 0.0902807576630435
"10572" 12 5 "fBodyAccMag-mean()" 0.148017269434783
"10573" 13 5 "fBodyAccMag-mean()" 0.0528791880659574
"10574" 14 5 "fBodyAccMag-mean()" 0.471905155133333
"10575" 15 5 "fBodyAccMag-mean()" 0.331150229285714
"10576" 16 5 "fBodyAccMag-mean()" 0.114032088546809
"10577" 17 5 "fBodyAccMag-mean()" 0.0580680522108696
"10578" 18 5 "fBodyAccMag-mean()" -0.241973534781818
"10579" 19 5 "fBodyAccMag-mean()" 0.586637550769231
"10580" 20 5 "fBodyAccMag-mean()" 0.151887747217778
"10581" 21 5 "fBodyAccMag-mean()" 0.239895893822222
"10582" 22 5 "fBodyAccMag-mean()" 0.155526858911111
"10583" 23 5 "fBodyAccMag-mean()" 0.364829993351852
"10584" 24 5 "fBodyAccMag-mean()" -0.0231701626603636
"10585" 25 5 "fBodyAccMag-mean()" -0.288154787517241
"10586" 26 5 "fBodyAccMag-mean()" 0.075101684668
"10587" 27 5 "fBodyAccMag-mean()" 0.149816459227273
"10588" 28 5 "fBodyAccMag-mean()" 0.188840007695652
"10589" 29 5 "fBodyAccMag-mean()" 0.115973968158333
"10590" 30 5 "fBodyAccMag-mean()" 0.00410151034354839
"10591" 1 6 "fBodyAccMag-mean()" -0.352395944716981
"10592" 2 6 "fBodyAccMag-mean()" -0.14531853915625
"10593" 3 6 "fBodyAccMag-mean()" -0.315866079491525
"10594" 4 6 "fBodyAccMag-mean()" -0.276825498230769
"10595" 5 6 "fBodyAccMag-mean()" -0.169261525
"10596" 6 6 "fBodyAccMag-mean()" -0.0819479396203922
"10597" 7 6 "fBodyAccMag-mean()" -0.378618761568627
"10598" 8 6 "fBodyAccMag-mean()" -0.13026451905122
"10599" 9 6 "fBodyAccMag-mean()" -0.372890348979592
"10600" 10 6 "fBodyAccMag-mean()" -0.166866721574468
"10601" 11 6 "fBodyAccMag-mean()" -0.336061027407407
"10602" 12 6 "fBodyAccMag-mean()" -0.290005418653846
"10603" 13 6 "fBodyAccMag-mean()" -0.367522800909091
"10604" 14 6 "fBodyAccMag-mean()" -0.0759851813333333
"10605" 15 6 "fBodyAccMag-mean()" -0.165242147958333
"10606" 16 6 "fBodyAccMag-mean()" -0.370649738235294
"10607" 17 6 "fBodyAccMag-mean()" -0.150305643291667
"10608" 18 6 "fBodyAccMag-mean()" -0.436561064482759
"10609" 19 6 "fBodyAccMag-mean()" -0.07962876322
"10610" 20 6 "fBodyAccMag-mean()" -0.205009295196078
"10611" 21 6 "fBodyAccMag-mean()" -0.257894449148936
"10612" 22 6 "fBodyAccMag-mean()" -0.0866905123880952
"10613" 23 6 "fBodyAccMag-mean()" -0.231382662235294
"10614" 24 6 "fBodyAccMag-mean()" -0.322300989322034
"10615" 25 6 "fBodyAccMag-mean()" -0.527907561538462
"10616" 26 6 "fBodyAccMag-mean()" -0.167566383372727
"10617" 27 6 "fBodyAccMag-mean()" -0.393928937058824
"10618" 28 6 "fBodyAccMag-mean()" -0.213519364760784
"10619" 29 6 "fBodyAccMag-mean()" -0.108306402963265
"10620" 30 6 "fBodyAccMag-mean()" -0.400588353846154
"10621" 1 1 "fBodyAccMag-std()" -0.7983009404
"10622" 2 1 "fBodyAccMag-std()" -0.975121387916667
"10623" 3 1 "fBodyAccMag-std()" -0.968350217419355
"10624" 4 1 "fBodyAccMag-std()" -0.937187975962963
"10625" 5 1 "fBodyAccMag-std()" -0.962525369423077
"10626" 6 1 "fBodyAccMag-std()" -0.905373979824561
"10627" 7 1 "fBodyAccMag-std()" -0.910542462919231
"10628" 8 1 "fBodyAccMag-std()" -0.917257979425926
"10629" 9 1 "fBodyAccMag-std()" -0.921929738394
"10630" 10 1 "fBodyAccMag-std()" -0.944304974655172
"10631" 11 1 "fBodyAccMag-std()" -0.976037695614035
"10632" 12 1 "fBodyAccMag-std()" -0.942133255166667
"10633" 13 1 "fBodyAccMag-std()" -0.949431319193548
"10634" 14 1 "fBodyAccMag-std()" -0.859606047058823
"10635" 15 1 "fBodyAccMag-std()" -0.94550856
"10636" 16 1 "fBodyAccMag-std()" -0.958111895857143
"10637" 17 1 "fBodyAccMag-std()" -0.949042531690141
"10638" 18 1 "fBodyAccMag-std()" -0.987648484461539
"10639" 19 1 "fBodyAccMag-std()" -0.964056773975904
"10640" 20 1 "fBodyAccMag-std()" -0.9418940855
"10641" 21 1 "fBodyAccMag-std()" -0.944449070888889
"10642" 22 1 "fBodyAccMag-std()" -0.913267251263889
"10643" 23 1 "fBodyAccMag-std()" -0.958465695416667
"10644" 24 1 "fBodyAccMag-std()" -0.971063024027778
"10645" 25 1 "fBodyAccMag-std()" -0.651353241643836
"10646" 26 1 "fBodyAccMag-std()" -0.966576631710526
"10647" 27 1 "fBodyAccMag-std()" -0.980296339054054
"10648" 28 1 "fBodyAccMag-std()" -0.95756401875
"10649" 29 1 "fBodyAccMag-std()" -0.981599783623188
"10650" 30 1 "fBodyAccMag-std()" -0.964051810714286
"10651" 1 2 "fBodyAccMag-std()" -0.928444801702128
"10652" 2 2 "fBodyAccMag-std()" -0.955575602173913
